"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE","2.2"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","7.9"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYFLUFENAMID = 555550)","FUNGICIDE","1.8"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","2.1"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","1.9"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ISOFETAMID = 270000)","FUNGICIDE","1.5"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","2"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE","1.8"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","1.4"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","1.5"
"2016","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE","2.4"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE","95"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","99"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","FUNGICIDE","11"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","97"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","97"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ISOFETAMID = 270000)","FUNGICIDE","62"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","98"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","100"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENAZATE = 586)","INSECTICIDE","96"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","44"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","94"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NOVALURON = 124002)","INSECTICIDE","96"
"2016","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","99"
"2016","FLORIDA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"323,285,000"
"2016","FLORIDA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"1,947,500"
"2016","FLORIDA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","FLORIDA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2016","FLORIDA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","FLORIDA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"0"
"2016","FLORIDA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"1,947,500"
"2016","NEW YORK",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,260"
"2016","NEW YORK",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,400"
"2016","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"11,844,000"
"2016","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"50,400"
"2016","NEW YORK",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"40"
"2016","NEW YORK",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"11,844,000"
"2016","NEW YORK",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"50,400"
"2016","NEW YORK",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","NEW YORK",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2016","NEW YORK",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","NEW YORK",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"50,400"
"2016","NORTH CAROLINA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,100"
"2016","NORTH CAROLINA",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,200"
"2016","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"24,684,000"
"2016","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"132,000"
"2016","NORTH CAROLINA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"120"
"2016","NORTH CAROLINA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"24,684,000"
"2016","NORTH CAROLINA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"132,000"
"2016","NORTH CAROLINA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","NORTH CAROLINA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2016","NORTH CAROLINA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","NORTH CAROLINA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"132,000"
"2016","OREGON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"2,400"
"2016","OREGON",NA,"ACRES PLANTED",NA,NA,NA,NA,"2,500"
"2016","OREGON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"20,195,000"
"2016","OREGON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"232,800"
"2016","OREGON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"97"
"2016","OREGON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","FUNGICIDE","2,700"
"2016","OREGON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","INSECTICIDE","800"
"2016","OREGON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","86"
"2016","OREGON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","42"
"2016","OREGON",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"3,769,000"
"2016","OREGON",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"34,900"
"2016","OREGON",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","OREGON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"16,426,000"
"2016","OREGON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"79,000"
"2016","OREGON",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"197,900"
"2016","OREGON",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"232,800"
"2016","OTHER STATES",NA,"ACRES HARVESTED",NA,NA,NA,NA,"0"
"2016","OTHER STATES",NA,"ACRES PLANTED",NA,NA,NA,NA,"0"
"2016","OTHER STATES",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2016","OTHER STATES",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","OTHER STATES",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"0"
"2016","OTHER STATES",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2016","OTHER STATES",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","OTHER STATES",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","OTHER STATES",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2016","OTHER STATES",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","OTHER STATES",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2016","WASHINGTON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,300"
"2016","WASHINGTON",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,400"
"2016","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"14,077,000"
"2016","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"122,200"
"2016","WASHINGTON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"94"
"2016","WASHINGTON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","100"
"2016","WASHINGTON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","200"
"2016","WASHINGTON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","FUNGICIDE","1,000"
"2016","WASHINGTON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(SULFENTRAZONE = 129081)","HERBICIDE","(Z)"
"2016","WASHINGTON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","HERBICIDE","1,100"
"2016","WASHINGTON","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","INSECTICIDE","200"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE","0.276"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.155"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","HERBICIDE","0.228"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.317"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.27"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","HERBICIDE","0.305"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE","1.1"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","1.7"
"2016","WASHINGTON","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SULFENTRAZONE = 129081)","HERBICIDE","1.3"
"2016","WASHINGTON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","53"
"2016","WASHINGTON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","67"
"2016","WASHINGTON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","79"
"2016","WASHINGTON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFENTRAZONE = 129081)","HERBICIDE","14"
"2016","WASHINGTON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","60"
"2016","WASHINGTON","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","76"
"2016","WASHINGTON",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"6,007,000"
"2016","WASHINGTON",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"29,300"
"2016","WASHINGTON",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"1,200"
"2016","WASHINGTON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"8,070,000"
"2016","WASHINGTON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"61,000"
"2016","WASHINGTON",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"91,700"
"2016","WASHINGTON",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"121,000"
"2015","CALIFORNIA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"40,500"
"2015","CALIFORNIA",NA,"ACRES PLANTED",NA,NA,NA,NA,"40,500"
"2015","CALIFORNIA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"1,875,483,000"
"2015","CALIFORNIA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"27,697,000"
"2015","CALIFORNIA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"685"
"2015","CALIFORNIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"1,596,240,000"
"2015","CALIFORNIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"21,600,000"
"2015","CALIFORNIA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"279,243,000"
"2015","CALIFORNIA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"6,097,000"
"2015","FLORIDA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"10,900"
"2015","FLORIDA",NA,"ACRES PLANTED",NA,NA,NA,NA,"11,000"
"2015","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"290,598,000"
"2015","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,442,000"
"2015","FLORIDA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"225"
"2015","FLORIDA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"290,598,000"
"2015","FLORIDA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,442,000"
"2015","MICHIGAN",NA,"ACRES HARVESTED",NA,NA,NA,NA,"650"
"2015","MICHIGAN",NA,"ACRES PLANTED",NA,NA,NA,NA,"800"
"2015","MICHIGAN",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"4,375,000"
"2015","MICHIGAN",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"28,000"
"2015","MICHIGAN",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"43"
"2015","NEW YORK",NA,"ACRES HARVESTED",NA,NA,NA,NA,"800"
"2015","NEW YORK",NA,"ACRES PLANTED",NA,NA,NA,NA,"960"
"2015","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"7,366,000"
"2015","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"29,000"
"2015","NEW YORK",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"36"
"2015","NEW YORK",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"7,366,000"
"2015","NEW YORK",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"29,000"
"2015","NORTH CAROLINA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,100"
"2015","NORTH CAROLINA",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,200"
"2015","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"23,452,000"
"2015","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"143,000"
"2015","NORTH CAROLINA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"130"
"2015","NORTH CAROLINA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"23,452,000"
"2015","NORTH CAROLINA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"143,000"
"2015","OHIO",NA,"ACRES HARVESTED",NA,NA,NA,NA,"540"
"2015","OHIO",NA,"ACRES PLANTED",NA,NA,NA,NA,"600"
"2015","OHIO",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"3,910,000"
"2015","OHIO",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"23,000"
"2015","OHIO",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"43"
"2015","OHIO",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"3,910,000"
"2015","OHIO",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"23,000"
"2015","OREGON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,400"
"2015","OREGON",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,500"
"2015","OREGON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"13,255,000"
"2015","OREGON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"155,000"
"2015","OREGON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"111"
"2015","OREGON",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"3,400,000"
"2015","OREGON",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"20,000"
"2015","OREGON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"9,855,000"
"2015","OREGON",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"135,000"
"2015","OTHER STATES",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"8,133,000"
"2015","OTHER STATES",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"47,000"
"2015","OTHER STATES",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"4,082,000"
"2015","OTHER STATES",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"51,000"
"2015","PENNSYLVANIA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"600"
"2015","PENNSYLVANIA",NA,"ACRES PLANTED",NA,NA,NA,NA,"650"
"2015","PENNSYLVANIA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"7,242,000"
"2015","PENNSYLVANIA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"34,000"
"2015","PENNSYLVANIA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"57"
"2015","PENNSYLVANIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"7,242,000"
"2015","PENNSYLVANIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"34,000"
"2015","WASHINGTON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"910"
"2015","WASHINGTON",NA,"ACRES PLANTED",NA,NA,NA,NA,"950"
"2015","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"7,840,000"
"2015","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"70,000"
"2015","WASHINGTON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"77"
"2015","WISCONSIN",NA,"ACRES HARVESTED",NA,NA,NA,NA,"610"
"2015","WISCONSIN",NA,"ACRES PLANTED",NA,NA,NA,NA,"790"
"2015","WISCONSIN",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"5,780,000"
"2015","WISCONSIN",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"34,000"
"2015","WISCONSIN",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"55"
"2015","WISCONSIN",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"5,780,000"
"2015","WISCONSIN",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"34,000"
